temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
7.094487;18.937353;14506.3125;-1267.697;13238.615;56542.508;1.8109734;0.5295244
7.1014094;18.966982;14498.398;-1274.3519;13224.046;56618.13;1.8281838;0.5299083
7.080842;19.082533;14411.485;-1194.9441;13216.541;57239.863;1.8455596;0.5303332
7.023257;19.205193;14310.097;-1104.0029;13206.094;57924.637;1.863006;0.53077096
6.989074;19.234283;14289.496;-1102.6782;13186.817;58028.73;1.880468;0.53120565
7.0007234;19.188576;14342.125;-1174.9495;13167.176;57650.438;1.897966;0.53164315
7.0333915;19.147451;14395.477;-1244.0339;13151.442;57290.62;1.9155039;0.5320844
7.048309;19.164783;14394.295;-1256.6759;13137.619;57301.87;1.9330337;0.5325162
7.0328317;19.23963;14329.43;-1211.5837;13117.846;57699.055;1.9504762;0.53291696
6.987408;19.364372;14203.187;-1112.8439;13090.343;58444.16;1.9677418;0.5332634
6.9134126;19.519388;14035.399;-978.2895;13057.109;59410.336;1.984706;0.53352314
6.8321834;19.61978;13904.546;-889.4252;13015.121;60060.89;2.001246;0.5336656
6.7908325;19.613773;13864.583;-898.59656;12965.987;60055.395;2.017358;0.5336926
6.7888927;19.563454;13874.295;-950.8701;12923.425;59752.33;2.0331407;0.5336327
6.796035;19.509455;13901.163;-1008.8655;12892.298;59397.656;2.048716;0.5335198
6.8150954;19.43146;13951.331;-1091.9155;12859.415;58888.297;2.064171;0.5333775
6.842615;19.365406;14000.937;-1169.0833;12831.854;58432.06;2.0795214;0.53321064
6.8644032;19.307814;14051.703;-1243.1912;12808.512;58010.16;2.0947602;0.5330179
6.8917303;19.25504;14094.738;-1316.1902;12778.549;57624.293;2.1098912;0.53280085
6.8988;19.298641;14053.861;-1299.1572;12754.704;57834.625;2.1249397;0.5325663
6.8498735;19.46402;13907.298;-1165.1027;12742.195;58799.086;2.139924;0.5323194
6.764149;19.642492;13744.857;-1014.7998;12730.058;59856.53;2.1548057;0.5320508
6.7010646;19.715958;13668.269;-960.182;12708.086;60278.957;2.169525;0.53174627
6.6903358;19.688223;13677.129;-997.7916;12679.337;60082.496;2.1840959;0.53141016
6.7037425;19.639833;13710.391;-1052.5796;12657.811;59745.12;2.1985924;0.53106093
6.7215447;19.564072;13769.891;-1130.8177;12639.072;59233.04;2.2130742;0.53071326
6.7619343;19.433167;13876.492;-1260.7834;12615.708;58381.05;2.2275746;0.5303749
6.8204255;19.299427;13992.242;-1396.5618;12595.681;57495.97;2.2421286;0.5300541
6.8696284;19.2158;14063.011;-1487.2106;12575.8;56920.426;2.2567995;0.5297651
6.8839426;19.240559;14036.474;-1477.0723;12559.401;57017.523;2.2716472;0.5295215
6.845411;19.371847;13918.737;-1366.7993;12551.9375;57768.3;2.2867026;0.5293293
6.7811937;19.480259;13824.252;-1281.405;12542.848;58373.883;2.30197;0.5291885
6.7620583;19.479332;13815.015;-1299.0806;12515.935;58328.46;2.3174534;0.5290989
6.764732;19.482965;13815.982;-1316.9104;12499.071;58282.816;2.3331857;0.5290671
6.7628703;19.475555;13823.324;-1345.3269;12477.997;58175.9;2.349176;0.5290937
6.7693477;19.476397;13820.767;-1367.3607;12453.405;58125.066;2.3653946;0.52917105
6.75623;19.544516;13764.849;-1328.2556;12436.593;58477.105;2.3817744;0.5292832
6.717342;19.638018;13680.622;-1264.3817;12416.24;58998.67;2.3982139;0.529407
6.677603;19.712503;13600.016;-1215.1141;12384.901;59431.18;2.4146018;0.5295179
6.639164;19.794739;13503.107;-1153.4832;12349.624;59931.754;2.4308305;0.5295927
6.5858393;19.89092;13394.177;-1077.0801;12317.097;60519.17;2.446781;0.5296062
6.540329;19.931122;13330.219;-1050.8906;12279.328;60772.94;2.4623632;0.5295405
6.5205956;19.943739;13295.047;-1050.752;12244.295;60849.01;2.4775665;0.52939457
6.5017376;19.981426;13237.055;-1025.1965;12211.857;61080.875;2.4924195;0.52917606
6.4648824;20.039196;13167.623;-980.189;12187.434;61424.344;2.5069628;0.5288951
6.4400578;20.0333;13145.409;-992.8481;12152.561;61395.87;2.521282;0.52857065
6.4381795;20.003052;13153.505;-1030.6128;12122.893;61200.17;2.5355382;0.5282371
6.444774;19.962708;13170.725;-1078.1995;12092.525;60941.574;2.5498664;0.5279227
6.450621;19.954147;13161.686;-1096.343;12065.342;60873.656;2.5643382;0.5276416
6.4337487;20.000517;13104.459;-1062.1295;12042.329;61141.918;2.5789602;0.5273947
6.397712;20.07164;13023.173;-1001.9177;12021.255;61567.28;2.5937207;0.527179
6.3594613;20.109653;12976.578;-972.5567;12004.021;61780.223;2.608616;0.52699316
6.3583837;20.02371;13034.438;-1058.7656;11975.673;61244.53;2.6236167;0.5268306
6.4098797;19.879026;13148.597;-1202.69;11945.907;60338.645;2.638684;0.52668345
6.459809;19.790405;13215.933;-1295.3452;11920.588;59767.934;2.6538053;0.5265487
6.471064;19.805822;13189.308;-1290.8613;11898.446;59836.46;2.6689553;0.5264212
6.437767;19.881037;13107.395;-1229.3982;11877.996;60276.05;2.6840682;0.5262879
6.3975277;19.943676;13030.216;-1177.4244;11852.792;60652.94;2.6991527;0.52615064
6.3651156;19.976908;12981.876;-1150.7607;11831.115;60845.586;2.7142608;0.5260195
6.354656;19.9349;12995.772;-1191.095;11804.678;60587.668;2.7293506;0.5258864
6.3779926;19.826946;13061.569;-1290.8505;11770.719;59938.965;2.7443628;0.52573997
6.4124074;19.73112;13119.562;-1380.045;11739.517;59356.55;2.7592256;0.52556676
6.431901;19.673435;13145.342;-1434.9829;11710.358;59002.27;2.7738738;0.52535486
6.4377236;19.644894;13150.431;-1467.0483;11683.383;58814.68;2.7882838;0.5251005
6.4369664;19.646338;13131.2;-1474.6816;11656.519;58805.14;2.8024912;0.5248111
6.4173403;19.704693;13073.345;-1434.7524;11638.592;59119.203;2.8165793;0.52450264
6.3842826;19.76823;13013.643;-1392.2073;11621.435;59460.47;2.8306234;0.52418953
6.360434;19.816393;12972.929;-1366.6548;11606.273;59698.504;2.844688;0.5238836
6.3444824;19.852236;12952.77;-1356.2312;11596.538;59843.14;2.858822;0.5235938
6.3413515;19.860802;12960.432;-1373.5454;11586.886;59815.094;2.8730578;0.5233257
6.3499427;19.876469;12965.501;-1386.741;11578.76;59823.086;2.887444;0.5230877
6.3444777;19.949348;12922.596;-1347.1971;11575.398;60174.06;2.9020438;0.52289075
6.3112435;20.05853;12850.122;-1272.531;11577.592;60742.0;2.916877;0.5227378
6.2821264;20.088436;12836.765;-1267.155;11569.61;60852.33;2.9319031;0.5226209
6.2982945;20.020483;12896.227;-1348.5393;11547.6875;60396.355;2.9470403;0.5225249
6.331637;19.958149;12949.338;-1423.0802;11526.258;59976.035;2.962161;0.52242696
6.3459587;19.934673;12963.618;-1460.0315;11503.587;59799.375;2.9771245;0.52230257
6.3444824;19.943836;12943.69;-1465.7179;11477.973;59831.04;2.9918387;0.5221359
6.32473;19.998915;12890.514;-1429.6133;11460.9;60126.66;3.0062895;0.5219253
6.295162;20.051596;12838.895;-1394.3087;11444.586;60409.926;3.0205019;0.5216756
6.276202;20.08608;12800.946;-1372.5126;11428.434;60588.81;3.034484;0.521389
6.2592854;20.117857;12765.647;-1351.2802;11414.368;60751.46;3.0482237;0.52106386
6.244771;20.13595;12740.939;-1340.3981;11400.541;60834.914;3.0617568;0.52070695
6.2366233;20.134369;12737.229;-1348.7656;11388.463;60792.465;3.075215;0.520341
6.241472;20.100733;12761.482;-1388.8096;11372.673;60556.824;3.088753;0.5199921
6.257755;20.070478;12781.859;-1428.5276;11353.332;60342.824;3.1024826;0.51967883
6.25779;20.10239;12745.849;-1412.7222;11333.126;60507.035;3.1164439;0.51940733
6.2238894;20.193724;12653.581;-1341.0013;11312.58;61038.473;3.130614;0.51917315
6.172688;20.287586;12546.614;-1263.6124;11283.002;61611.89;3.1449392;0.51896685
6.1218576;20.374533;12442.36;-1189.3485;11253.012;62152.168;3.1593513;0.5187769
6.0741005;20.42852;12374.478;-1143.6094;11230.868;62480.69;3.173817;0.51859754
6.0615897;20.357693;12408.86;-1208.1841;11200.676;62073.043;3.1883698;0.5184341
6.1021543;20.210754;12512.103;-1341.914;11170.188;61201.613;3.2030814;0.518298
6.1531935;20.08436;12603.475;-1457.2742;11146.2;60438.754;3.2179766;0.5181927
6.188076;19.992783;12665.212;-1541.7656;11123.446;59881.254;3.2329838;0.5181064
6.212795;19.929173;12701.038;-1602.4927;11098.545;59493.09;3.247981;0.5180193
6.2221174;19.907682;12701.774;-1627.678;11074.097;59353.336;3.2628682;0.5179156
6.2142944;19.92295;12671.648;-1621.9976;11049.651;59431.387;3.2776077;0.51778954
6.1945677;19.951408;12633.662;-1607.3381;11026.324;59581.57;3.2922006;0.5176416
6.178145;19.973831;12602.296;-1599.95;11002.346;59693.43;3.3066359;0.5174704
6.1624117;20.0084;12564.226;-1581.0243;10983.201;59870.75;3.3208854;0.5172719
6.1416893;20.03815;12530.32;-1565.2843;10965.036;60019.95;3.334911;0.5170405
6.1318727;20.018147;12534.407;-1594.0488;10940.358;59882.61;3.3486903;0.51677316
6.1432743;19.962889;12565.571;-1655.5586;10910.013;59541.266;3.3622434;0.51647365
6.155252;19.944365;12566.002;-1685.3682;10880.634;59416.176;3.375606;0.51614773
6.139534;19.997303;12508.897;-1653.4132;10855.484;59708.645;3.388804;0.5157997
6.1016207;20.087578;12416.709;-1588.6777;10828.031;60230.39;3.401849;0.51543164
6.050182;20.226898;12283.912;-1480.6753;10803.236;61042.62;3.4147189;0.5150406
5.9751863;20.395956;12130.853;-1345.8638;10784.989;62023.805;3.4273248;0.51461333
5.9085674;20.491917;12033.975;-1275.4943;10758.48;62586.766;3.4395878;0.5141387
5.8810897;20.514894;11995.792;-1269.2825;10726.51;62725.73;3.4515412;0.5136222
5.8662114;20.544914;11957.131;-1254.721;10702.41;62895.887;3.4633164;0.51308393
5.8433943;20.576954;11918.293;-1233.4257;10684.867;63075.54;3.475062;0.512546
5.8319907;20.557178;11919.31;-1254.572;10664.737;62957.367;3.486898;0.51202613
5.8443184;20.498629;11950.129;-1307.5305;10642.599;62615.58;3.4989204;0.5115381
5.8594527;20.45573;11970.14;-1344.2375;10625.902;62360.324;3.5111778;0.51108843
5.8652873;20.408703;11996.95;-1384.5396;10612.411;62073.246;3.5236342;0.5106716
5.8899555;20.28222;12081.963;-1497.2991;10584.664;61333.965;3.536203;0.5102746
5.941654;20.14757;12174.034;-1620.2095;10553.825;60543.793;3.5487995;0.509885
5.9712014;20.103851;12190.377;-1662.875;10527.502;60285.594;3.5613575;0.5094932
5.9550486;20.158863;12121.736;-1616.4277;10505.309;60612.203;3.5738506;0.50909555
5.908022;20.24753;12020.839;-1537.3868;10483.452;61145.97;3.5862703;0.50869083
5.861548;20.303493;11948.94;-1486.5281;10462.412;61485.87;3.5986264;0.5082806
5.8423586;20.273075;11950.829;-1511.3778;10439.451;61316.176;3.6109493;0.5078691
5.8628054;20.171528;12010.711;-1598.787;10411.924;60731.11;3.6232615;0.5074596
5.896295;20.08365;12059.808;-1674.1487;10385.659;60223.19;3.635565;0.5070523
5.908764;20.061771;12060.031;-1692.1819;10367.85;60088.516;3.6478271;0.50664264
5.901075;20.054682;12048.793;-1701.2485;10347.545;60038.453;3.6600046;0.5062247
5.898412;20.057785;12033.474;-1707.5051;10325.968;60039.215;3.6720946;0.50579816
5.883805;20.104849;11987.858;-1680.5188;10307.34;60284.902;3.6841185;0.505366
5.8536468;20.19347;11910.31;-1619.9388;10290.37;60769.434;3.6961436;0.50493765
5.8097563;20.30547;11813.588;-1539.885;10273.703;61391.824;3.7082605;0.50452524
5.7624803;20.411108;11721.53;-1464.0026;10257.528;61980.375;3.7204974;0.50413245
5.724509;20.456774;11682.172;-1441.4768;10240.695;62214.65;3.7328405;0.5037572
5.725237;20.412165;11713.9;-1498.2646;10215.636;61930.137;3.7452753;0.5033972
5.7458034;20.369705;11750.609;-1553.9043;10196.705;61643.832;3.7577763;0.503049
5.755527;20.362709;11759.703;-1578.4353;10181.269;61560.168;3.770327;0.5027103
5.7535005;20.377262;11751.296;-1583.7686;10167.527;61601.402;3.7829294;0.502381
5.7476907;20.401457;11735.48;-1581.125;10154.355;61698.008;3.7956135;0.5020653
5.7386737;20.43639;11713.084;-1568.9683;10144.116;61853.066;3.8084211;0.50176823
5.727282;20.472082;11687.889;-1554.5918;10133.297;62017.574;3.8213496;0.50148946
5.7147183;20.516777;11649.001;-1529.9602;10119.041;62247.715;3.8343306;0.5012197
5.689392;20.597216;11578.845;-1472.045;10106.8;62690.242;3.8472364;0.50094223
5.65008;20.678675;11504.242;-1411.2156;10093.026;63147.484;3.8599088;0.5006367
5.6205177;20.713608;11466.026;-1389.629;10076.397;63339.78;3.872228;0.50028783
5.613881;20.68814;11474.123;-1419.016;10055.107;63188.676;3.8841567;0.49989146
5.626192;20.641758;11500.185;-1464.0542;10036.131;62914.1;3.8957539;0.49945563
5.6370177;20.60186;11520.787;-1500.9836;10019.804;62676.55;3.9071167;0.4989932
5.646088;20.559834;11541.214;-1538.3435;10002.87;62429.75;3.9183025;0.49851176
5.6553645;20.525448;11560.714;-1570.7946;9989.919;62215.797;3.92937;0.498019
5.6646147;20.487652;11586.35;-1609.2117;9977.138;61974.754;3.9404256;0.49752846
5.6779356;20.461966;11604.386;-1639.6212;9964.764;61798.543;3.9515655;0.49705228
5.6793594;20.477327;11592.797;-1635.5063;9957.29;61851.59;3.9628372;0.49659613
5.667616;20.507341;11567.179;-1618.8693;9948.31;61993.82;3.9742532;0.49616146
5.656109;20.533232;11539.758;-1606.2174;9933.54;62123.15;3.9858067;0.49574712
5.640058;20.591843;11479.011;-1563.471;9915.54;62455.363;3.9974706;0.49534953
5.59843;20.704275;11371.009;-1471.7358;9899.273;63106.39;4.009167;0.49495894
5.5427957;20.786366;11285.36;-1406.2354;9879.125;63589.137;4.0207624;0.49455872
5.5212994;20.761904;11279.364;-1435.2434;9844.121;63472.695;4.032134;0.49413407
5.530895;20.732689;11273.458;-1469.3286;9804.13;63335.918;4.04325;0.4936813
5.507141;20.832466;11163.675;-1388.792;9774.883;63940.496;4.054152;0.49320585
5.427073;21.020592;10978.645;-1226.5471;9752.098;65063.305;4.064865;0.49271095
5.3369594;21.159668;10829.37;-1103.272;9726.098;65915.41;4.0753736;0.49219492
5.288258;21.169857;10787.182;-1090.4521;9696.7295;66022.92;4.085593;0.4916478
5.29639;21.046726;10857.8955;-1192.958;9664.9375;65353.312;4.0954027;0.4910555
5.3523026;20.843311;10997.346;-1365.749;9631.597;64211.652;4.1047826;0.4904161
5.423664;20.659351;11124.38;-1521.6609;9602.72;63171.215;4.113878;0.48974735
5.4690003;20.571928;11179.805;-1594.4773;9585.327;62669.445;4.1229086;0.48907578
5.477883;20.54576;11188.8545;-1616.6351;9572.22;62511.87;4.1320605;0.48842326
5.480698;20.50972;11205.917;-1651.0062;9554.911;62297.047;4.1414337;0.4878014
5.493087;20.47456;11224.297;-1687.6255;9536.671;62082.56;4.1510625;0.48721388
5.4950266;20.488949;11207.314;-1682.6543;9524.66;62142.656;4.1609373;0.48665935
5.4782305;20.526192;11172.461;-1658.0491;9514.411;62333.07;4.171022;0.4861331
5.464628;20.544142;11155.263;-1651.1301;9504.133;62409.336;4.181278;0.48563045
5.4631104;20.537374;11162.305;-1667.0662;9495.239;62335.586;4.191677;0.48514783
5.470173;20.539238;11164.252;-1676.3265;9487.925;62307.492;4.2022033;0.48468322
5.4622407;20.595808;11127.733;-1638.7747;9488.959;62581.73;4.2128725;0.4842382
5.437031;20.66254;11082.551;-1590.3937;9492.157;62916.23;4.2237005;0.48381448
5.4216;20.680069;11069.528;-1583.2532;9486.275;62985.164;4.2346687;0.48340964
5.4228487;20.672596;11073.529;-1596.1346;9477.395;62917.527;4.245726;0.48301774
5.4234586;20.662838;11075.261;-1607.8816;9467.379;62844.906;4.2568097;0.48263147
5.4246397;20.625935;11096.166;-1642.2253;9453.94;62622.145;4.2678638;0.4822445
5.4441075;20.528173;11162.174;-1729.5532;9432.621;62058.344;4.278825;0.4818496
5.4860625;20.400265;11253.26;-1845.6781;9407.581;61318.707;4.289609;0.4814376
5.528285;20.31146;11312.641;-1929.8489;9382.791;60800.785;4.300136;0.4809996
5.541964;20.303205;11314.381;-1948.555;9365.826;60727.277;4.3103533;0.48052993
5.533948;20.331747;11278.413;-1937.8972;9340.516;60880.074;4.320258;0.4800287
5.5025005;20.463617;11164.233;-1841.5985;9322.635;61613.7;4.3299227;0.4795042
5.423731;20.689842;10973.861;-1662.7059;9311.155;62889.02;4.339425;0.47896522
5.3232956;20.926601;10767.601;-1471.4365;9296.164;64243.555;4.348813;0.47841728
5.227937;21.129654;10583.063;-1303.8746;9279.189;65421.15;4.358115;0.47786352
5.1495934;21.251335;10468.997;-1202.4581;9266.539;66128.52;4.367354;0.47730643
5.126148;21.180593;10503.804;-1262.8785;9240.926;65752.45;4.37651;0.476744
5.1801147;20.971216;10655.488;-1443.5765;9211.911;64573.434;4.385503;0.4761675
5.26335;20.763859;10805.638;-1621.367;9184.271;63401.555;4.394272;0.47557053
5.318037;20.671558;10868.277;-1699.1526;9169.125;62871.62;4.4027724;0.47494847
5.3271675;20.64568;10871.347;-1719.0398;9152.307;62730.867;4.4109015;0.47429046
5.3211064;20.65666;10849.397;-1709.1606;9140.237;62790.453;4.418652;0.47359616
5.3066916;20.657581;10839.2295;-1709.8401;9129.39;62785.562;4.4261193;0.472876
5.313706;20.593771;10881.588;-1768.177;9113.411;62411.074;4.4334145;0.4721421
5.345833;20.508013;10943.315;-1847.3942;9095.922;61907.008;4.440656;0.47140723
5.368919;20.482056;10963.098;-1876.168;9086.93;61729.535;4.447974;0.4706851
